desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00400001,-0.512999,0.586,6.79325e-09,6.77103e-07,6.13486e-11,1.608
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.59769e-07,6.62148e-07,8.93166e-08,1.447
-0.404,-0.513,0.586,-0.404,-0.512999,0.586,3.10158e-07,6.27923e-07,2.29509e-07,1.445
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.61952e-07,6.61511e-07,9.05384e-08,1.463
-0.204,-0.313,0.586,-0.204,-0.313,0.585999,1.34507e-07,1.35481e-07,5.76578e-07,1.456
-0.204,-0.513,0.586,-0.204,-0.513,0.585999,5.2799e-08,9.56349e-08,5.68803e-07,1.451
-0.204,-0.713,0.586,-0.204,-0.713,0.585999,3.15961e-08,5.50155e-08,5.23604e-07,1.452
-0.204,-0.513,0.586,-0.204,-0.513,0.585999,5.2462e-08,9.52705e-08,5.68323e-07,1.439
-0.204,-0.513,0.786,-0.204,-0.512999,0.786,2.58419e-08,6.01699e-07,1.88174e-07,1.46
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.96942e-08,6.91395e-07,7.59643e-08,1.45
-0.204,-0.513,0.386,-0.204,-0.512999,0.386,3.62256e-08,8.43473e-07,2.97418e-07,1.466
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.97474e-08,6.92635e-07,7.71644e-08,1.461
-0.31947,-0.62847,0.47053,-0.31947,-0.62847,0.470529,2.64635e-07,3.80974e-07,4.768e-07,1.463
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,4.90338e-07,5.20365e-07,3.9454e-07,1.445
-0.31947,-0.62847,0.70147,-0.31947,-0.62847,0.70147,2.58261e-07,4.1066e-07,4.03632e-07,1.448
-0.204,-0.513,0.586,-0.204001,-0.513,0.586,5.01019e-07,2.6696e-07,2.95491e-07,1.463
-0.31947,-0.39753,0.47053,-0.31947,-0.397529,0.47053,4.31337e-07,5.29958e-07,8.13227e-08,1.45
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.75554e-07,3.9057e-07,2.14911e-08,1.444
-0.31947,-0.39753,0.70147,-0.31947,-0.397529,0.70147,4.23085e-07,5.04018e-07,2.67935e-08,1.452
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.8026e-07,4.99982e-07,6.39481e-08,1.45
-0.0885299,-0.62847,0.47053,-0.0885297,-0.62847,0.47053,2.63619e-07,4.21562e-07,2.06406e-07,1.447
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.8004e-07,4.99285e-07,6.49866e-08,1.449
-0.0885299,-0.62847,0.70147,-0.0885297,-0.62847,0.70147,2.74727e-07,3.48465e-07,1.78014e-07,1.465
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.75268e-07,3.89293e-07,2.25361e-08,1.46
-0.0885299,-0.39753,0.47053,-0.0885308,-0.39753,0.47053,8.51174e-07,1.42408e-07,3.02799e-07,1.444
-0.204,-0.513,0.586,-0.204001,-0.513,0.586,5.03225e-07,2.66787e-07,2.95324e-07,1.45
-0.0885299,-0.39753,0.70147,-0.0885309,-0.397529,0.70147,9.78576e-07,6.53265e-07,3.1965e-07,1.443
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,4.92205e-07,5.22392e-07,3.93357e-07,1.462
