desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.104,-0.512999,0.586,1.67515e-07,7.63692e-07,3.09659e-08,0.735
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.9541e-07,7.53299e-07,1.01564e-07,0.746
-0.304,-0.513,0.586,-0.304,-0.512999,0.586,3.58094e-07,7.37718e-07,1.8588e-07,0.753
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.98143e-07,7.52689e-07,1.03065e-07,0.755
-0.204,-0.413,0.586,-0.204,-0.413,0.585999,8.93395e-08,1.52481e-07,6.63939e-07,0.737
-0.204,-0.513,0.586,-0.204,-0.513,0.585999,6.00837e-08,1.088e-07,6.47177e-07,0.743
-0.204,-0.613,0.586,-0.204,-0.613,0.585999,4.44787e-08,3.5679e-08,6.19255e-07,0.74
-0.204,-0.513,0.586,-0.204,-0.513,0.585999,5.96822e-08,1.08389e-07,6.46644e-07,0.752
-0.204,-0.513,0.686,-0.204,-0.512999,0.686,3.09725e-08,7.2116e-07,5.02185e-08,0.76
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,3.37858e-08,7.86665e-07,8.63911e-08,0.759
-0.204,-0.513,0.486,-0.204,-0.512999,0.486,3.74844e-08,8.72781e-07,2.17595e-07,0.749
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,3.38496e-08,7.8815e-07,8.78447e-08,0.745
-0.261735,-0.570735,0.528265,-0.261735,-0.570735,0.528264,4.07575e-07,5.00389e-07,5.01927e-07,0.76
-0.204,-0.513,0.586,-0.204001,-0.512999,0.586,5.57833e-07,5.9201e-07,4.48949e-07,0.753
-0.261735,-0.570735,0.643735,-0.261735,-0.570735,0.643735,4.25448e-07,3.69014e-07,3.7389e-07,0.745
-0.204,-0.513,0.586,-0.204001,-0.513,0.586,5.69998e-07,3.03771e-07,3.36222e-07,0.748
-0.261735,-0.455265,0.528265,-0.261735,-0.455264,0.528265,4.65879e-07,5.13005e-07,4.55677e-08,0.755
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.27309e-07,4.44442e-07,2.44155e-08,0.74
-0.261735,-0.455265,0.643735,-0.261735,-0.455264,0.643735,4.77305e-07,5.78739e-07,3.36674e-08,0.743
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,4.32667e-07,5.68908e-07,7.27138e-08,0.731
-0.146265,-0.570735,0.528265,-0.146265,-0.570734,0.528265,3.67195e-07,5.33047e-07,1.44121e-07,0.762
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,4.32369e-07,5.68031e-07,7.39768e-08,0.739
-0.146265,-0.570735,0.643735,-0.146265,-0.570735,0.643735,3.75403e-07,4.03009e-07,1.07231e-07,0.756
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.26971e-07,4.42887e-07,2.56811e-08,0.757
-0.146265,-0.455265,0.528265,-0.146266,-0.455265,0.528265,7.4912e-07,2.43e-07,3.28185e-07,0.763
-0.204,-0.513,0.586,-0.204001,-0.513,0.586,5.72701e-07,3.03562e-07,3.36048e-07,0.745
-0.146265,-0.455265,0.643735,-0.146266,-0.455264,0.643735,7.85114e-07,6.89509e-07,3.9852e-07,0.76
-0.204,-0.513,0.586,-0.204001,-0.512999,0.586,5.6013e-07,5.9447e-07,4.47538e-07,0.749
