desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.104,-0.513,0.586,1.92089e-11,1.73832e-11,9.79256e-11,549.631
-0.204,-0.513,0.586,-0.204,-0.513,0.586,8.44605e-11,2.53075e-12,6.43244e-11,0.774
-0.304,-0.513,0.586,-0.304,-0.513,0.586,1.24758e-10,2.23928e-11,3.39272e-11,0.778
-0.204,-0.513,0.586,-0.204,-0.513,0.586,7.77818e-11,4.80549e-12,6.28283e-11,0.796
-0.204,-0.413,0.586,-0.203999,-0.413002,0.585991,1.24185e-06,2.15014e-06,9.33712e-06,0.791
-0.204,-0.513,0.586,-0.203999,-0.513002,0.585991,8.52172e-07,1.53787e-06,9.10529e-06,0.779
-0.204,-0.613,0.586,-0.203999,-0.613001,0.585991,6.29411e-07,5.19604e-07,8.71378e-06,0.771
-0.204,-0.513,0.586,-0.203999,-0.513002,0.585991,8.31669e-07,1.51542e-06,9.08417e-06,0.775
-0.204,-0.513,0.686,-0.204,-0.513,0.686,6.90448e-13,1.60703e-11,8.27586e-11,0.784
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.42119e-13,1.02728e-11,1.0541e-10,0.776
-0.204,-0.513,0.486,-0.204,-0.513,0.486,9.9476e-14,2.32425e-12,1.49677e-10,0.795
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.28296e-13,9.9537e-12,1.07079e-10,0.778
-0.261735,-0.570735,0.528265,-0.261735,-0.570735,0.528265,6.86446e-11,7.40683e-11,7.23888e-12,0.776
-0.204,-0.513,0.586,-0.204,-0.513,0.586,1.04949e-10,8.25945e-11,1.32659e-11,0.783
-0.261735,-0.570735,0.643735,-0.261741,-0.57073,0.64373,6.02061e-06,5.17332e-06,5.23925e-06,0.789
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.17362e-11,8.12175e-11,2.62368e-12,0.777
-0.261735,-0.455265,0.528265,-0.261728,-0.455258,0.528266,6.55954e-06,7.18055e-06,6.22558e-07,0.801
-0.204,-0.513,0.586,-0.203994,-0.512994,0.586,6.01416e-06,6.27665e-06,3.19355e-07,0.795
-0.261735,-0.455265,0.643735,-0.261735,-0.455265,0.643735,1.03737e-10,2.3437e-11,1.02039e-10,0.772
-0.204,-0.513,0.586,-0.204,-0.513,0.586,1.02426e-10,1.95874e-11,8.676e-11,0.774
-0.146265,-0.570735,0.528265,-0.14626,-0.570728,0.528263,5.17407e-06,7.51864e-06,1.99325e-06,0.777
-0.204,-0.513,0.586,-0.204,-0.513,0.586,1.00638e-10,1.80842e-11,8.69701e-11,0.797
-0.146265,-0.570735,0.643735,-0.14626,-0.570729,0.643734,5.28959e-06,5.68186e-06,1.4798e-06,0.784
-0.204,-0.513,0.586,-0.203994,-0.512994,0.586,5.9968e-06,6.19939e-06,3.85248e-07,0.773
-0.146265,-0.455265,0.528265,-0.146265,-0.455265,0.528265,3.76605e-11,1.42654e-10,3.60068e-12,0.78
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.28878e-11,8.43355e-11,1.89293e-12,0.779
-0.146265,-0.455265,0.643735,-0.146265,-0.455265,0.643735,1.83155e-10,1.29166e-10,3.50383e-11,0.796
-0.204,-0.513,0.586,-0.204,-0.513,0.586,1.09808e-10,8.50501e-11,1.27969e-11,0.773
