desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.004,-0.513,0.586,4.5799e-09,2.44596e-09,7.62477e-09,1.631
-0.204,-0.513,0.586,-0.204,-0.513,0.586,1.21134e-08,1.52936e-10,4.32492e-09,1.412
-0.404,-0.513,0.586,-0.404,-0.513,0.586,6.87048e-09,1.94817e-09,9.87961e-10,1.417
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.75816e-09,3.30776e-10,4.01072e-09,1.403
-0.204,-0.313,0.586,-0.204,-0.313,0.586,1.08521e-09,6.12767e-09,1.9719e-10,1.405
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.1137e-10,5.8464e-09,4.172e-10,1.406
-0.204,-0.713,0.586,-0.204,-0.713,0.586,9.76384e-11,4.39749e-09,6.39365e-10,1.407
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.89092e-10,5.68448e-09,4.15978e-10,1.4
-0.204,-0.513,0.786,-0.204,-0.513,0.786,4.26214e-11,9.92391e-10,5.15578e-09,1.421
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.04449e-11,7.0887e-10,6.81878e-09,1.4
-0.204,-0.513,0.386,-0.204,-0.513,0.386,6.24934e-11,1.45511e-09,1.3779e-08,1.425
-0.204,-0.513,0.586,-0.204,-0.513,0.586,2.78734e-11,6.48997e-10,7.149e-09,1.402
-0.31947,-0.62847,0.47053,-0.31947,-0.62847,0.47053,3.42996e-09,4.7461e-09,1.49072e-09,1.413
-0.204,-0.513,0.586,-0.204,-0.513,0.586,6.73201e-09,5.39852e-09,7.78487e-10,1.4
-0.31947,-0.62847,0.70147,-0.31947,-0.62847,0.70147,3.296e-09,3.47434e-09,1.17008e-09,1.407
-0.204,-0.513,0.586,-0.204,-0.513,0.586,2.81157e-09,5.27596e-09,1.52477e-10,1.4
-0.31947,-0.39753,0.47053,-0.31947,-0.39753,0.47053,5.73484e-09,2.03086e-09,8.87756e-09,1.417
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.46973e-09,1.58671e-09,4.11006e-09,1.417
-0.31947,-0.39753,0.70147,-0.31947,-0.39753,0.70147,5.70944e-09,1.52036e-09,6.56801e-09,1.4
-0.204,-0.513,0.586,-0.204,-0.513,0.586,6.73598e-09,1.20407e-09,5.82394e-09,1.4
-0.0885299,-0.62847,0.47053,-0.08853,-0.62847,0.47053,4.18727e-09,1.41175e-09,1.95723e-09,1.4
-0.204,-0.513,0.586,-0.204,-0.513,0.586,6.58813e-09,1.16544e-09,5.65906e-09,1.4
-0.0885299,-0.62847,0.70147,-0.0885299,-0.62847,0.70147,3.40285e-09,1.08828e-09,2.26651e-09,1.427
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.27857e-09,1.56061e-09,3.87518e-09,1.429
-0.0885299,-0.39753,0.47053,-0.0885299,-0.39753,0.47053,1.19991e-09,1.67371e-08,2.81697e-10,1.405
-0.204,-0.513,0.586,-0.204,-0.513,0.586,2.83572e-09,5.69067e-09,1.54616e-10,1.415
-0.0885299,-0.39753,0.70147,-0.0885299,-0.39753,0.70147,2.00485e-08,1.75384e-08,3.5039e-09,1.404
-0.204,-0.513,0.586,-0.204,-0.513,0.586,7.41916e-09,5.5906e-09,9.20642e-10,1.398
