desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.194,-0.512999,0.586,2.87889e-07,7.54098e-07,9.48302e-08,0.153
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.95496e-07,7.53173e-07,1.01583e-07,0.153
-0.214,-0.513,0.586,-0.214,-0.512999,0.586,3.05136e-07,7.51935e-07,1.0991e-07,0.143
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,2.98042e-07,7.52688e-07,1.0303e-07,0.157
-0.204,-0.503,0.586,-0.204,-0.503,0.585999,6.17326e-08,1.14224e-07,6.48667e-07,0.155
-0.204,-0.513,0.586,-0.204,-0.513,0.585999,6.0077e-08,1.08842e-07,6.47167e-07,0.141
-0.204,-0.523,0.586,-0.204,-0.523,0.585999,5.8043e-08,1.02688e-07,6.44588e-07,0.15
-0.204,-0.513,0.586,-0.204,-0.513,0.585999,5.96953e-08,1.08386e-07,6.4672e-07,0.142
-0.204,-0.513,0.596,-0.204,-0.512999,0.596,3.35407e-08,7.80958e-07,7.45132e-08,0.138
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,3.37928e-08,7.86827e-07,8.63992e-08,0.16
-0.204,-0.513,0.576,-0.204,-0.512999,0.576,3.41355e-08,7.94807e-07,9.97081e-08,0.135
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,3.38508e-08,7.88177e-07,8.78608e-08,0.144
-0.209774,-0.518774,0.580226,-0.209774,-0.518773,0.580226,5.4235e-07,5.84714e-07,4.53422e-07,0.135
-0.204,-0.513,0.586,-0.204001,-0.512999,0.586,5.57872e-07,5.92095e-07,4.48926e-07,0.152
-0.209774,-0.518774,0.591774,-0.209774,-0.518773,0.591773,5.56845e-07,3.09551e-07,3.38411e-07,0.152
-0.204,-0.513,0.586,-0.204001,-0.513,0.586,5.70145e-07,3.03843e-07,3.36292e-07,0.134
-0.209774,-0.507226,0.580226,-0.209773,-0.507226,0.580226,4.31272e-07,4.48429e-07,1.79169e-08,0.144
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.27319e-07,4.44366e-07,2.44358e-08,0.157
-0.209774,-0.507226,0.591774,-0.209773,-0.507226,0.591773,4.38187e-07,5.70273e-07,6.83598e-08,0.156
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,4.32682e-07,5.68861e-07,7.27577e-08,0.143
-0.198226,-0.518774,0.580226,-0.198226,-0.518773,0.580226,4.26708e-07,5.66423e-07,7.86117e-08,0.14
-0.204,-0.513,0.586,-0.204,-0.512999,0.586,4.3235e-07,5.68057e-07,7.3938e-08,0.139
-0.198226,-0.518774,0.591774,-0.198226,-0.518773,0.591773,4.22717e-07,4.3883e-07,3.22884e-08,0.139
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.27064e-07,4.42916e-07,2.55882e-08,0.134
-0.198226,-0.507226,0.580226,-0.198227,-0.507226,0.580226,5.86066e-07,2.9776e-07,3.34083e-07,0.154
-0.204,-0.513,0.586,-0.204001,-0.513,0.586,5.71975e-07,3.04299e-07,3.36793e-07,0.146
-0.198226,-0.507226,0.591774,-0.198227,-0.507226,0.591773,5.76785e-07,6.02324e-07,4.43525e-07,0.158
-0.204,-0.513,0.586,-0.204001,-0.512999,0.586,5.60113e-07,5.94406e-07,4.4758e-07,0.136
