desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.004,-0.513,0.586,9.48063e-10,7.52165e-08,5.70044e-12,1.659
-0.204,-0.513,0.586,-0.204,-0.513,0.586,2.87234e-08,7.35503e-08,9.96986e-09,1.647
-0.404,-0.513,0.586,-0.404,-0.513,0.586,3.44512e-08,6.9743e-08,2.55412e-08,1.652
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.33124e-08,7.36688e-08,1.00344e-08,1.653
-0.204,-0.313,0.586,-0.204,-0.313,0.586,1.50075e-08,1.51228e-08,6.40929e-08,1.656
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.88585e-09,2.49949e-10,6.35263e-08,1.644
-0.204,-0.713,0.586,-0.204,-0.713,0.586,3.50722e-09,6.17964e-09,5.81746e-08,1.65
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.84264e-09,1.08471e-08,6.31772e-08,1.666
-0.204,-0.513,0.786,-0.204,-0.513,0.786,2.87593e-09,6.69628e-08,2.52536e-08,1.646
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.3064e-09,7.6986e-08,1.12735e-08,1.649
-0.204,-0.513,0.386,-0.204,-0.513,0.386,4.02786e-09,9.37842e-08,3.30668e-08,1.653
-0.204,-0.513,0.586,-0.204,-0.513,0.586,3.30501e-09,7.69534e-08,7.82789e-09,1.656
-0.31947,-0.62847,0.47053,-0.31947,-0.62847,0.47053,2.93542e-08,4.2273e-08,5.29753e-08,1.655
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.48041e-08,5.76656e-08,4.40448e-08,1.648
-0.31947,-0.62847,0.70147,-0.31947,-0.62847,0.70147,2.86211e-08,4.56889e-08,4.49133e-08,1.651
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.57632e-08,2.96612e-08,3.28328e-08,1.653
-0.31947,-0.39753,0.47053,-0.31947,-0.39753,0.47053,4.79337e-08,5.89814e-08,9.05403e-09,1.649
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.17066e-08,4.33633e-08,2.43965e-09,1.655
-0.31947,-0.39753,0.70147,-0.31947,-0.39753,0.70147,4.80642e-08,5.50169e-08,4.03498e-09,1.645
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.22297e-08,5.554e-08,7.13141e-09,1.65
-0.0885299,-0.62847,0.47053,-0.0885299,-0.62847,0.47053,2.89808e-08,4.71071e-08,2.26994e-08,1.652
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.22474e-08,5.5489e-08,7.19505e-09,1.66
-0.0885299,-0.62847,0.70147,-0.0885299,-0.62847,0.70147,2.81181e-08,4.12365e-08,2.2315e-08,1.652
-0.204,-0.513,0.586,-0.204,-0.513,0.586,4.17101e-08,4.33053e-08,2.46568e-09,1.644
-0.0885299,-0.39753,0.47053,-0.08853,-0.39753,0.47053,9.47562e-08,1.58246e-08,3.36758e-08,1.649
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.56565e-08,2.98549e-08,3.30262e-08,1.646
-0.0885299,-0.39753,0.70147,-0.0885301,-0.39753,0.70147,1.08916e-07,7.26235e-08,3.55185e-08,1.661
-0.204,-0.513,0.586,-0.204,-0.513,0.586,5.45908e-08,5.80125e-08,4.37197e-08,1.644
