desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.194003,-0.512991,0.585999,3.32647e-06,8.6016e-06,1.10324e-06,0.176
-0.204,-0.513,0.586,-0.204003,-0.512991,0.585999,3.35026e-06,8.60761e-06,1.14407e-06,0.178
-0.214,-0.513,0.586,-0.214003,-0.512991,0.585999,3.46192e-06,8.59383e-06,1.239e-06,0.175
-0.204,-0.513,0.586,-0.204003,-0.512991,0.585999,3.4334e-06,8.60376e-06,1.19477e-06,0.183
-0.204,-0.503,0.586,-0.203999,-0.503001,0.585993,6.91739e-07,1.29528e-06,7.3809e-06,0.198
-0.204,-0.513,0.586,-0.203999,-0.513001,0.585993,6.90772e-07,1.25165e-06,7.39995e-06,0.183
-0.204,-0.523,0.586,-0.203999,-0.523001,0.585993,6.67227e-07,1.18196e-06,7.37064e-06,0.193
-0.204,-0.513,0.586,-0.203999,-0.513001,0.585993,6.78191e-07,1.2308e-06,7.38812e-06,0.173
-0.204,-0.513,0.596,-0.204,-0.512991,0.596001,3.85441e-07,8.97454e-06,8.7504e-07,0.201
-0.204,-0.513,0.586,-0.204,-0.512991,0.586001,3.85631e-07,8.97898e-06,9.66813e-07,0.178
-0.204,-0.513,0.576,-0.204,-0.512991,0.576001,3.8953e-07,9.06977e-06,1.11927e-06,0.182
-0.204,-0.513,0.586,-0.204,-0.512991,0.586001,3.8747e-07,9.02179e-06,1.02462e-06,0.186
-0.209774,-0.518774,0.580226,-0.209774,-0.518774,0.580226,6.87019e-11,5.46609e-11,7.52642e-12,0.181
-0.204,-0.513,0.586,-0.204,-0.513,0.586,6.95162e-11,5.46615e-11,8.86791e-12,0.196
-0.209774,-0.518774,0.591774,-0.20978,-0.51877,0.59177,6.3977e-06,3.53406e-06,3.86242e-06,0.194
-0.204,-0.513,0.586,-0.204006,-0.512997,0.585996,6.4857e-06,3.47915e-06,3.84667e-06,0.173
-0.209774,-0.507226,0.580226,-0.209769,-0.507221,0.580226,4.90933e-06,5.08599e-06,2.21603e-07,0.175
-0.204,-0.513,0.586,-0.203995,-0.512995,0.586,4.88997e-06,5.09268e-06,2.64826e-07,0.182
-0.209774,-0.507226,0.591774,-0.209768,-0.50722,0.591773,5.00314e-06,6.51087e-06,7.94108e-07,0.19
-0.204,-0.513,0.586,-0.203995,-0.512993,0.585999,4.95255e-06,6.50934e-06,8.19259e-07,0.189
-0.198226,-0.518774,0.580226,-0.198222,-0.518767,0.580226,4.88477e-06,6.482e-06,8.85564e-07,0.19
-0.204,-0.513,0.586,-0.203995,-0.512994,0.585999,4.93407e-06,6.48483e-06,8.57655e-07,0.183
-0.198226,-0.518774,0.591774,-0.198222,-0.518768,0.591773,4.84048e-06,5.03019e-06,3.55003e-07,0.171
-0.204,-0.513,0.586,-0.203995,-0.512995,0.586,4.87405e-06,5.04926e-06,3.07841e-07,0.18
-0.198226,-0.507226,0.580226,-0.198233,-0.507223,0.580223,6.64208e-06,3.39918e-06,3.80909e-06,0.174
-0.204,-0.513,0.586,-0.204007,-0.512997,0.585996,6.57596e-06,3.46309e-06,3.83778e-06,0.183
-0.198226,-0.507226,0.591774,-0.198226,-0.507226,0.591774,7.10521e-11,5.37055e-11,1.30703e-11,0.176
-0.204,-0.513,0.586,-0.204,-0.513,0.586,7.28923e-11,5.6484e-11,8.11606e-12,0.178
