timestamp,vx,vy,vz,vmag
0,-1.30469e-05,-1.30166e-05,-1.30439e-05,2.25787e-05
0.028,0.0013594,-1.77448e-06,-1.79697e-06,0.0013594
0.078,0.00630754,1.96732e-06,4.28215e-07,0.00630754
0.127,0.0115592,-1.15966e-05,1.83141e-06,0.0115592
0.173,0.0170649,-2.90726e-05,3.91134e-06,0.017065
0.229,0.0338664,-0.000109295,1.37508e-05,0.0338666
0.28,0.0486619,-0.000237121,2.94886e-05,0.0486624
0.325,0.0533936,-0.000156282,1.84167e-05,0.0533938
0.378,0.0690203,-0.000364166,4.20896e-05,0.0690213
0.426,0.0758351,-0.000238214,2.5708e-05,0.0758355
0.478,0.0826594,-0.000375864,3.88146e-05,0.0826602
0.528,0.085796,-0.000268181,2.53622e-05,0.0857964
0.575,0.0870334,-0.000117088,6.82534e-06,0.0870335
0.626,0.0883326,-0.000128448,7.37197e-06,0.0883327
0.678,0.0891818,-0.000277541,1.98943e-05,0.0891823
0.727,0.0894704,-0.000133989,5.74914e-06,0.0894705
0.778,0.0897552,-0.000252154,1.44842e-05,0.0897556
0.825,0.0897759,-1.98566e-05,-5.73248e-06,0.0897759
0.88,0.0900108,-0.000390543,2.31104e-05,0.0900117
0.927,0.0899516,-0.000105942,6.16964e-07,0.0899517
0.979,0.0900405,-0.000310523,1.40834e-05,0.090041
1.027,0.0899927,-0.000102205,-4.60664e-07,0.0899928
1.078,0.0900357,-0.000232699,6.76807e-06,0.090036
1.13,0.088692,-0.000205436,5.79365e-06,0.0886923
1.181,0.0841523,-0.000253569,7.23563e-06,0.0841526
1.226,0.0808823,7.15087e-05,-9.81533e-06,0.0808823
1.28,0.0665752,-2.41217e-05,-3.80734e-06,0.0665752
1.329,0.0586565,0.000113363,-9.23647e-06,0.0586566
1.376,0.049497,0.000241593,-1.44374e-05,0.0494976
1.425,0.0392331,0.00023403,-1.31222e-05,0.0392338
1.48,0.0210436,9.90505e-05,-5.8488e-06,0.0210438
timestamp,vx,vy,vz,vmag
0,8.90121e-05,8.37791e-07,-4.30502e-08,8.9016e-05
0.027,-0.0011693,2.1292e-07,-1.08969e-08,0.0011693
0.079,-0.00688793,1.49873e-06,-5.95092e-08,0.00688793
0.129,-0.0127231,-1.69935e-05,7.2672e-07,0.0127231
0.177,-0.0220337,-5.99459e-05,2.53043e-06,0.0220338
0.229,-0.0338,-0.000110219,4.87385e-06,0.0338001
0.276,-0.0429938,-0.000156353,7.16808e-06,0.0429941
0.328,-0.0561411,-0.000215159,1.05588e-05,0.0561415
0.378,-0.0687946,-0.000366363,1.90308e-05,0.0687956
0.429,-0.0777475,-0.00032622,1.81947e-05,0.0777482
0.479,-0.0829088,-0.000438808,2.65042e-05,0.08291
0.528,-0.0856278,-0.000269417,1.80485e-05,0.0856282
0.58,-0.087616,-0.000459147,3.22165e-05,0.0876172
0.629,-0.0884876,-0.000258131,2.05239e-05,0.088488
0.68,-0.0890754,-0.00042067,3.4247e-05,0.0890764
0.729,-0.0894241,-0.000224909,2.11372e-05,0.0894243
0.776,-0.0896043,-0.000100616,1.37013e-05,0.0896044
0.829,-0.0897508,-0.000207503,2.2332e-05,0.0897511
0.879,-0.0897844,-0.000311384,3.3455e-05,0.089785
0.929,-0.0898635,-0.000199274,2.39127e-05,0.0898638
0.978,-0.0898715,-0.000230177,2.8999e-05,0.0898718
1.028,-0.0899163,-0.000147258,2.10108e-05,0.0899164
1.08,-0.0898429,-0.000378512,4.69082e-05,0.0898437
1.128,-0.0888641,-0.000112903,1.85275e-05,0.0888641
1.18,-0.083982,-0.000261292,3.65594e-05,0.0839824
1.228,-0.0798262,3.73874e-06,5.021e-06,0.0798262
1.281,-0.0665476,-1.23505e-05,6.65721e-06,0.0665476
1.329,-0.0587078,0.000114483,-1.03906e-05,0.0587079
1.379,-0.0454781,0.000185343,-2.05409e-05,0.0454785
1.428,-0.0364763,0.000183607,-2.11432e-05,0.0364767
1.48,-0.0210859,9.96433e-05,-1.1262e-05,0.0210861
timestamp,vx,vy,vz,vmag
0,-8.94472e-05,8.38227e-07,-1.0166e-07,8.94512e-05
0.028,-0.00137337,1.30097e-07,-1.59638e-08,0.00137337
0.08,-0.00745531,1.68509e-06,-2.2915e-07,0.00745532
0.126,-0.0109622,-9.38709e-06,1.32689e-06,0.0109622
0.177,-0.02202,-5.9071e-05,8.24089e-06,0.0220201
0.229,-0.0337797,-0.000108599,1.54771e-05,0.0337798
0.279,-0.047098,-0.000215571,3.11846e-05,0.0470985
0.326,-0.0542157,-0.000174261,2.60221e-05,0.0542159
0.379,-0.0700656,-0.000405467,6.21963e-05,0.0700668
0.429,-0.0776963,-0.000321508,5.10721e-05,0.077697
0.48,-0.0833167,-0.00049266,8.1075e-05,0.0833182
0.525,-0.0848204,-0.00015307,2.77696e-05,0.0848206
0.579,-0.0874295,-0.000384527,6.92016e-05,0.0874304
0.631,-0.0885321,-0.000282035,5.30585e-05,0.0885326
0.675,-0.0889018,-5.75153e-05,1.63631e-05,0.0889018
0.726,-0.0893599,-8.48073e-05,2.14408e-05,0.0893599
0.778,-0.0895693,-0.00024477,5.32273e-05,0.0895696
0.83,-0.0897191,-0.000250592,5.45888e-05,0.0897195
0.88,-0.0897241,-0.000379509,8.29804e-05,0.089725
0.928,-0.0898621,-0.000148214,3.71413e-05,0.0898623
0.976,-0.0899146,-7.71631e-05,2.44511e-05,0.0899147
1.028,-0.0899054,-0.000144153,3.80678e-05,0.0899055
1.075,-0.0899778,-3.57791e-08,8.56858e-06,0.0899778
1.129,-0.088709,-0.000154156,4.13001e-05,0.0887091
1.174,-0.0868966,0.000135135,-2.29009e-05,0.0868967
1.226,-0.0809619,7.25122e-05,-1.03883e-05,0.0809619
1.277,-0.0703143,0.000109695,-1.99405e-05,0.0703144
1.325,-0.0623178,0.000203572,-4.37476e-05,0.0623181
1.379,-0.0455477,0.000182145,-4.10572e-05,0.0455481
1.428,-0.0365514,0.000180599,-4.15474e-05,0.0365518
1.479,-0.0224946,0.000112422,-2.57396e-05,0.0224949
timestamp,vx,vy,vz,vmag
0,-3.05297e-05,2.80959e-07,-6.64445e-08,3.0531e-05
0.045,0.00153301,-4.83935e-10,-9.27258e-11,0.00153301
0.094,0.00631027,1.27506e-06,-3.23077e-07,0.00631027
0.145,0.0127342,-1.64852e-05,4.08984e-06,0.0127342
