timestamp,vx,vy,vz,vmag
0,-7.97697e-06,-7.97827e-06,-7.55858e-06,1.358e-05
0.038,0.000508103,-1.87653e-06,-4.21169e-06,0.000508124
0.087,0.00229109,8.04628e-07,1.04129e-06,0.00229109
0.138,0.00548502,-1.75505e-07,5.04492e-07,0.00548502
0.188,0.0103987,-9.832e-07,1.40441e-07,0.0103987
0.238,0.0155411,2.15627e-06,-6.56506e-07,0.0155411
0.287,0.0206859,-2.37943e-07,-6.14684e-07,0.0206859
0.34,0.0261379,1.12863e-07,-9.1969e-07,0.0261379
0.388,0.0264261,-7.8175e-06,7.73281e-08,0.0264261
0.439,0.025174,-2.12456e-05,1.96224e-06,0.025174
0.487,0.0219497,-1.07111e-05,6.55012e-07,0.0219497
0.539,0.0164131,-2.28195e-05,2.30042e-06,0.0164131
0.589,0.0110067,-1.13008e-05,1.01372e-06,0.0110067
timestamp,vx,vy,vz,vmag
0,2.83265e-05,2.60168e-08,-4.47481e-09,2.83265e-05
0.054,-0.00125881,4.87711e-09,-6.18272e-10,0.00125881
0.102,-0.00330075,4.72666e-07,-5.90218e-08,0.00330075
0.152,-0.00675446,-3.05471e-07,3.85142e-08,0.00675446
0.202,-0.0119671,2.19368e-06,-2.77058e-07,0.0119671
0.25,-0.0162075,5.6479e-06,-7.02316e-07,0.0162075
0.302,-0.0230675,-7.8514e-07,7.74416e-08,0.0230675
0.351,-0.0260012,1.02585e-05,-1.323e-06,0.0260012
0.402,-0.0263557,-1.43182e-05,1.81519e-06,0.0263557
0.45,-0.0249279,-7.73476e-06,8.86263e-07,0.0249279
0.503,-0.0194994,-2.21253e-05,2.9127e-06,0.0194994
0.549,-0.01666,-1.25111e-05,1.66061e-06,0.01666
0.601,-0.0105412,-7.16929e-06,9.744e-07,0.0105412
timestamp,vx,vy,vz,vmag
0,-1.22239e-05,1.26846e-08,-1.70076e-09,1.22239e-05
0.025,-0.000430994,4.80832e-09,-6.43385e-10,0.000430994
0.076,-0.00257731,2.37843e-07,-3.22521e-08,0.00257731
0.124,-0.00489933,7.06566e-07,-9.55396e-08,0.00489933
0.177,-0.0110227,5.16021e-07,-7.11318e-08,0.0110227
