timestamp,vx,vy,vz,vmag
0,-7.09241e-05,-6.88029e-05,-7.06823e-05,0.000121491
0.017,6.20659e-05,-2.4756e-05,-2.54322e-05,7.1497e-05
0.066,0.00287307,-1.59179e-07,-2.68514e-07,0.00287307
0.116,0.00750698,5.68264e-06,3.69038e-06,0.00750698
0.168,0.0175888,-4.36309e-05,7.72169e-06,0.0175889
0.214,0.023724,-5.18e-05,8.00334e-06,0.023724
0.266,0.0371526,-0.000136114,1.73658e-05,0.0371528
0.314,0.0463761,-0.000138058,1.68062e-05,0.0463763
0.365,0.0592227,-0.000226198,2.58364e-05,0.0592232
0.414,0.0694324,-0.000226882,2.47162e-05,0.0694328
0.466,0.079133,-0.000299118,3.05963e-05,0.0791335
0.517,0.0841211,-0.00031982,3.1484e-05,0.0841217
0.566,0.0863988,-0.000251164,2.11667e-05,0.0863992
0.616,0.08787,-0.000210804,1.56724e-05,0.0878702
0.667,0.0888413,-0.00025632,1.79047e-05,0.0888416
0.716,0.0892718,-0.000166729,8.40592e-06,0.089272
0.766,0.0895844,-0.000162796,6.34302e-06,0.0895845
0.817,0.0897994,-0.000201127,9.41722e-06,0.0897997
0.865,0.0898444,-8.24e-05,-2.05294e-06,0.0898444
0.916,0.089934,-0.000131643,1.8433e-06,0.0899341
0.967,0.0899938,-0.000203241,5.9875e-06,0.089994
1.018,0.09003,-0.000245872,9.07781e-06,0.0900303
1.07,0.0900568,-0.000314171,1.17138e-05,0.0900574
1.118,0.0900437,-0.000244331,7.1568e-06,0.090044
1.166,0.0900134,-0.000134507,-8.6001e-07,0.0900135
1.215,0.0899979,-6.42445e-05,-4.72454e-06,0.0899979
1.267,0.0900307,-0.000199048,1.66242e-06,0.090031
1.315,0.089999,-6.39338e-05,-4.90771e-06,0.0899991
1.369,0.0900575,-0.000329114,6.21888e-06,0.0900581
1.418,0.0900392,-0.000243982,2.63525e-06,0.0900395
1.469,0.0900516,-0.000329368,4.43613e-06,0.0900522
1.516,0.0900099,-0.000123952,-2.90801e-06,0.0900099
1.567,0.0900211,-0.000199273,-1.15167e-06,0.0900213
1.615,0.0899962,-6.38373e-05,-5.0605e-06,0.0899962
1.666,0.0900063,-0.000134156,-3.47416e-06,0.0900064
1.717,0.0900152,-0.00018438,-2.07012e-06,0.0900154
1.766,0.0900037,-0.000134227,-3.7242e-06,0.0900038
1.82,0.0900276,-0.000289434,-4.80394e-07,0.0900281
1.87,0.0900246,-0.000314693,-1.09179e-06,0.0900251
1.916,0.0900003,-0.000124255,-3.84426e-06,0.0900004
1.965,0.0899915,-6.88799e-05,-4.70333e-06,0.0899915
2.017,0.0900047,-0.00018474,-3.20509e-06,0.0900049
2.066,0.0899962,-0.000134338,-3.94005e-06,0.0899963
2.115,0.0899902,-6.3818e-05,-4.28288e-06,0.0899902
2.166,0.0899938,-0.000134328,-3.83238e-06,0.0899939
2.215,0.0899493,-6.23003e-05,-3.98193e-06,0.0899493
2.267,0.0880136,-0.000145524,-3.44064e-06,0.0880137
2.317,0.0850839,-0.000107847,-3.23542e-06,0.085084
2.365,0.0792433,9.97539e-05,-3.23359e-06,0.0792434
2.418,0.0669144,3.38224e-05,-2.45645e-06,0.0669144
2.467,0.0567747,0.000142975,-2.06848e-06,0.0567749
2.515,0.0477574,0.000198678,-1.71956e-06,0.0477578
2.565,0.0364756,0.000187322,-1.25996e-06,0.0364761
2.617,0.0216164,0.000151399,-7.43413e-07,0.0216169
timestamp,vx,vy,vz,vmag
0,5.10577e-05,5.82029e-07,2.77774e-07,5.10618e-05
0.051,-0.00195414,8.10616e-07,-2.19294e-06,0.00195414
0.104,-0.0082306,2.54775e-06,1.10356e-11,0.0082306
0.154,-0.0157709,-3.5123e-05,6.70681e-09,0.015771
0.202,-0.025098,-6.93423e-05,1.22899e-08,0.0250981
0.251,-0.0345162,-0.000115412,4.57871e-08,0.0345164
0.303,-0.0491129,-0.000212471,1.04885e-07,0.0491134
0.352,-0.0587889,-0.000257001,2.78263e-07,0.0587895
0.4,-0.0683599,-0.000274025,4.03499e-07,0.0683604
0.451,-0.0777903,-0.000284324,7.04873e-07,0.0777908
0.5,-0.0823921,-0.000243999,9.43671e-07,0.0823924
0.552,-0.0861225,-0.000286658,1.51797e-06,0.086123
0.603,-0.0877991,-0.000362955,2.30819e-06,0.0877998
0.651,-0.088521,-0.000182048,2.06161e-06,0.0885212
0.704,-0.0892439,-0.000388799,3.86158e-06,0.0892448
0.752,-0.0894903,-0.000198883,3.2721e-06,0.0894905
0.8,-0.0896596,-9.34827e-05,2.90786e-06,0.0896597
0.851,-0.0897953,-0.000126372,3.66303e-06,0.0897954
0.903,-0.089859,-0.000287765,6.21457e-06,0.0898594
0.952,-0.0899051,-0.000173203,5.38339e-06,0.0899053
1.007,-0.0899136,-0.000305121,8.12034e-06,0.0899141
1.051,-0.0899468,-0.000113857,5.47889e-06,0.0899469
1.099,-0.0899698,-1.29809e-06,3.67524e-06,0.0899698
1.149,-0.0899765,-7.06321e-07,3.72553e-06,0.0899765
1.201,-0.0899555,-0.000139531,7.78222e-06,0.0899556
1.252,-0.0899516,-0.000167086,9.14229e-06,0.0899517
1.301,-0.0899559,-0.000138931,8.99059e-06,0.089956
1.353,-0.0899389,-0.000222301,1.25257e-05,0.0899392
1.402,-0.0899399,-0.000208174,1.29017e-05,0.0899401
1.451,-0.0899603,-0.000110708,9.62318e-06,0.0899604
1.5,-0.0899685,-6.88019e-05,8.42481e-06,0.0899685
1.553,-0.089932,-0.000221614,1.62182e-05,0.0899323
1.601,-0.0899505,-0.000138098,1.28847e-05,0.0899506
1.65,-0.0899715,-5.48569e-05,8.7322e-06,0.0899715
1.704,-0.0898934,-0.000346005,2.66177e-05,0.089894
1.751,-0.0899556,-0.000110171,1.30489e-05,0.0899557
1.8,-0.0899661,-6.84072e-05,1.09763e-05,0.0899661
1.851,-0.0899542,-0.000110008,1.42296e-05,0.0899542
1.903,-0.0899032,-0.000275892,2.75574e-05,0.0899036
1.95,-0.08997,-5.45619e-05,1.09278e-05,0.08997
2.001,-0.0899429,-0.000137271,1.85227e-05,0.089943
2.049,-0.0899876,7.42348e-07,6.66353e-06,0.0899876
2.101,-0.0899413,-0.000137057,1.99805e-05,0.0899414
2.152,-0.0899316,-0.000164648,2.33046e-05,0.0899317
2.2,-0.0899586,-6.77071e-05,1.43438e-05,0.0899586
2.252,-0.0885893,-0.00012551,2.03615e-05,0.0885894
2.304,-0.0849007,-0.000256723,3.56448e-05,0.0849011
2.349,-0.0817264,0.000116797,-7.58859e-06,0.0817265
2.403,-0.0684146,1.8248e-05,3.04284e-06,0.0684146
2.45,-0.0614935,0.000180865,-1.78485e-05,0.0614937
2.501,-0.0487158,0.000178766,-1.89961e-05,0.0487161
