desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.104277,-0.513,0.586,0.000277421,2.01494e-07,1.16349e-08,2.913
-0.204,-0.513,0.586,-0.203775,-0.513,0.586,0.000224789,1.75924e-07,2.2674e-08,2.929
-0.304,-0.513,0.586,-0.303619,-0.513,0.586,0.000380856,2.37177e-07,5.76796e-08,2.876
-0.204,-0.513,0.586,-0.204342,-0.513,0.586,0.000342304,2.26512e-07,3.26304e-08,2.874
-0.204,-0.413,0.586,-0.204,-0.413343,0.586,3.7651e-08,0.000342555,1.90939e-07,2.877
-0.204,-0.513,0.586,-0.204,-0.512658,0.586,1.77196e-08,0.000342449,1.87045e-07,2.879
-0.204,-0.613,0.586,-0.204,-0.612722,0.586,1.15789e-08,0.000277634,1.59095e-07,2.911
-0.204,-0.513,0.586,-0.204,-0.513342,0.586,1.68144e-08,0.000342481,1.85672e-07,2.878
-0.204,-0.513,0.686,-0.204,-0.513,0.685657,9.42345e-09,2.32037e-07,0.000342585,2.88
-0.204,-0.513,0.586,-0.204,-0.513,0.586277,9.01306e-09,2.09859e-07,0.000277364,2.91
-0.204,-0.513,0.486,-0.204,-0.513,0.486343,1.12758e-08,2.62544e-07,0.000342621,2.88
-0.204,-0.513,0.586,-0.204,-0.513,0.585619,1.08619e-08,2.52906e-07,0.000380576,2.882
-0.261735,-0.570735,0.528265,-0.261575,-0.570575,0.528425,0.000160304,0.000160057,0.000160322,2.91
-0.204,-0.513,0.586,-0.204198,-0.513198,0.585802,0.000197582,0.000197926,0.000197612,2.876
-0.261735,-0.570735,0.643735,-0.261537,-0.570537,0.643537,0.000197898,0.000197668,0.000197676,2.888
-0.204,-0.513,0.586,-0.204198,-0.513198,0.586198,0.000197567,0.00019783,0.00019784,2.879
-0.261735,-0.455265,0.528265,-0.261537,-0.455463,0.528463,0.00019769,0.000197986,0.000197827,2.875
-0.204,-0.513,0.586,-0.204198,-0.512802,0.585802,0.000197818,0.000197565,0.000197689,2.879
-0.261735,-0.455265,0.643735,-0.261591,-0.455409,0.643591,0.00014406,0.000144325,0.000144177,2.923
-0.204,-0.513,0.586,-0.204198,-0.512802,0.586198,0.00019788,0.000197576,0.00019777,2.888
-0.146265,-0.570735,0.528265,-0.146463,-0.570537,0.528463,0.000197946,0.000197686,0.00019788,2.889
-0.204,-0.513,0.586,-0.203802,-0.513198,0.585802,0.0001976,0.000197902,0.000197707,2.889
-0.146265,-0.570735,0.643735,-0.146409,-0.570591,0.643591,0.000144271,0.000144084,0.000144162,2.928
-0.204,-0.513,0.586,-0.203822,-0.513178,0.586178,0.000177874,0.00017811,0.000177998,2.906
-0.146265,-0.455265,0.528265,-0.146409,-0.455409,0.528409,0.000144026,0.00014428,0.000144302,2.924
-0.204,-0.513,0.586,-0.203802,-0.512802,0.585802,0.000197931,0.000197662,0.000197653,2.879
-0.146265,-0.455265,0.643735,-0.146425,-0.455425,0.643575,0.000159974,0.000160402,0.00016009,2.914
-0.204,-0.513,0.586,-0.203802,-0.512802,0.586198,0.000197905,0.000197512,0.000197863,2.878
