desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.10425,-0.513,0.586,0.000249648,1.86002e-07,1.27444e-08,2.923
-0.204,-0.513,0.586,-0.203657,-0.513,0.586,0.000342553,2.29852e-07,2.93852e-08,2.876
-0.304,-0.513,0.586,-0.303657,-0.513,0.586,0.000342813,2.25623e-07,5.49806e-08,2.879
-0.204,-0.513,0.586,-0.204342,-0.513,0.586,0.000342436,2.26564e-07,3.2637e-08,2.893
-0.204,-0.413,0.586,-0.204,-0.413423,0.586,3.53469e-08,0.000422914,2.07216e-07,2.868
-0.204,-0.513,0.586,-0.204,-0.512692,0.586,1.67465e-08,0.000308222,1.76956e-07,2.904
-0.204,-0.613,0.586,-0.204,-0.612657,0.586,1.30433e-08,0.000342707,1.78977e-07,2.877
-0.204,-0.513,0.586,-0.204,-0.513343,0.586,1.68152e-08,0.000342505,1.8568e-07,2.877
-0.204,-0.513,0.686,-0.204,-0.513,0.68575,7.77308e-09,1.85879e-07,0.000249743,2.918
-0.204,-0.513,0.586,-0.204,-0.513,0.586342,1.01784e-08,2.36992e-07,0.000342442,2.881
-0.204,-0.513,0.486,-0.204,-0.513,0.486343,1.12782e-08,2.62601e-07,0.000342715,2.881
-0.204,-0.513,0.586,-0.204,-0.513,0.585577,1.13042e-08,2.63205e-07,0.00042279,2.874
-0.261735,-0.570735,0.528265,-0.261557,-0.570557,0.528443,0.000178111,0.000177847,0.000178129,2.903
-0.204,-0.513,0.586,-0.204198,-0.513198,0.585802,0.000197538,0.000197882,0.000197568,2.877
-0.261735,-0.570735,0.643735,-0.261537,-0.570537,0.643537,0.00019791,0.00019768,0.000197684,2.882
-0.204,-0.513,0.586,-0.204198,-0.513198,0.586198,0.000197567,0.00019783,0.00019784,2.881
-0.261735,-0.455265,0.528265,-0.261537,-0.455463,0.528463,0.00019768,0.000197969,0.000197811,2.88
-0.204,-0.513,0.586,-0.20416,-0.51284,0.58584,0.000160286,0.000160062,0.000160172,2.915
-0.261735,-0.455265,0.643735,-0.261537,-0.455463,0.643537,0.000197622,0.000197942,0.000197769,2.876
-0.204,-0.513,0.586,-0.204244,-0.512756,0.586244,0.000244224,0.000243891,0.000244103,2.873
-0.146265,-0.570735,0.528265,-0.146463,-0.570537,0.528463,0.000198035,0.000197774,0.000197969,2.878
-0.204,-0.513,0.586,-0.203802,-0.513198,0.585802,0.000197606,0.000197909,0.000197714,2.889
-0.146265,-0.570735,0.643735,-0.146463,-0.570537,0.643537,0.000197885,0.000197659,0.000197755,2.878
-0.204,-0.513,0.586,-0.203856,-0.513144,0.586144,0.000144053,0.00014426,0.000144162,2.925
-0.146265,-0.455265,0.528265,-0.146463,-0.455463,0.528463,0.000197588,0.000197892,0.000197918,2.891
-0.204,-0.513,0.586,-0.203802,-0.512802,0.585802,0.000197914,0.000197645,0.000197636,2.878
-0.146265,-0.455265,0.643735,-0.146462,-0.455463,0.643537,0.000197501,0.000197987,0.00019764,2.879
-0.204,-0.513,0.586,-0.203802,-0.512803,0.586198,0.000197885,0.000197492,0.000197843,2.875
