desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.194663,-0.513,0.586,0.000663147,1.75642e-07,4.33472e-08,0.626
-0.204,-0.513,0.586,-0.203337,-0.513,0.586,0.000663246,2.02414e-07,2.57743e-08,0.627
-0.214,-0.513,0.586,-0.213263,-0.513,0.586,0.000737149,1.80741e-07,2.46147e-08,0.626
-0.204,-0.513,0.586,-0.204663,-0.513,0.586,0.000663086,1.93765e-07,2.80189e-08,0.629
-0.204,-0.503,0.586,-0.204,-0.503819,0.586,5.10619e-08,0.00081882,1.231e-07,0.624
-0.204,-0.513,0.586,-0.204,-0.512181,0.586,1.17531e-08,0.000818739,1.21257e-07,0.621
-0.204,-0.523,0.586,-0.204,-0.522337,0.586,1.57756e-08,0.000663426,1.70768e-07,0.63
-0.204,-0.513,0.586,-0.204,-0.513819,0.586,1.04874e-08,0.000818728,1.18602e-07,0.621
-0.204,-0.513,0.596,-0.204,-0.513,0.595337,8.72633e-09,2.54305e-07,0.000663307,0.629
-0.204,-0.513,0.586,-0.204,-0.513,0.586663,8.83042e-09,2.05609e-07,0.000663152,0.626
-0.204,-0.513,0.576,-0.204,-0.513,0.576663,8.91445e-09,2.07563e-07,0.00066335,0.626
-0.204,-0.513,0.586,-0.204,-0.513,0.585337,8.98159e-09,2.09126e-07,0.000663196,0.635
-0.209774,-0.518774,0.580226,-0.20939,-0.518391,0.58061,0.000383321,0.0003825,0.000383219,0.63
-0.204,-0.513,0.586,-0.204425,-0.513426,0.585575,0.000425019,0.000425863,0.000425095,0.625
-0.209774,-0.518774,0.591774,-0.209348,-0.518348,0.591348,0.000425586,0.000425381,0.000425425,0.627
-0.204,-0.513,0.586,-0.204383,-0.513383,0.586383,0.000382729,0.000382955,0.000382967,0.625
-0.209774,-0.507226,0.580226,-0.209301,-0.507699,0.580699,0.000472666,0.000472881,0.000472802,0.624
-0.204,-0.513,0.586,-0.204383,-0.512617,0.585617,0.000382982,0.000382752,0.000382866,0.629
-0.209774,-0.507226,0.591774,-0.209301,-0.507699,0.591301,0.000472648,0.000472838,0.000472762,0.622
-0.204,-0.513,0.586,-0.204383,-0.512617,0.586383,0.000382982,0.00038272,0.000382889,0.627
-0.198226,-0.518774,0.580226,-0.19861,-0.518391,0.58061,0.000383111,0.000382851,0.000383021,0.628
-0.204,-0.513,0.586,-0.203527,-0.513473,0.585527,0.000472621,0.000472807,0.000472689,0.62
-0.198226,-0.518774,0.591774,-0.19861,-0.518391,0.591391,0.000383013,0.000382787,0.000382945,0.628
-0.204,-0.513,0.586,-0.203617,-0.513383,0.586383,0.000382771,0.000382999,0.000382893,0.628
-0.198226,-0.507226,0.580226,-0.198609,-0.50761,0.58061,0.000382774,0.000383046,0.000383062,0.628
-0.204,-0.513,0.586,-0.203655,-0.512655,0.585655,0.000344771,0.000344524,0.000344518,0.658
-0.198226,-0.507226,0.591774,-0.198699,-0.5077,0.591301,0.000472311,0.000473187,0.000472444,0.616
-0.204,-0.513,0.586,-0.203617,-0.512618,0.586383,0.000383268,0.000382429,0.000383183,0.639
