desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00458077,-0.513002,0.586,0.000580766,2.21034e-06,1.95063e-08,3.025
-0.204,-0.513,0.586,-0.203353,-0.513002,0.586,0.000646537,2.40506e-06,2.94178e-07,3.032
-0.404,-0.513,0.586,-0.403112,-0.513003,0.586001,0.000887619,2.9525e-06,1.03559e-06,3.005
-0.204,-0.513,0.586,-0.20458,-0.513002,0.586,0.000579956,2.16389e-06,3.23955e-07,3.037
-0.204,-0.313,0.586,-0.204001,-0.313797,0.586002,5.4966e-07,0.000796692,2.47522e-06,3.017
-0.204,-0.513,0.586,-0.204,-0.512419,0.586002,1.81843e-07,0.000580993,1.88563e-06,3.026
-0.204,-0.713,0.586,-0.204,-0.712282,0.586002,1.27205e-07,0.000717648,2.06804e-06,3.026
-0.204,-0.513,0.586,-0.204,-0.513581,0.586002,1.6632e-07,0.000580627,1.86451e-06,3.028
-0.204,-0.513,0.786,-0.204,-0.513002,0.785419,8.53745e-08,1.99857e-06,0.000580652,3.028
-0.204,-0.513,0.586,-0.204,-0.513003,0.586984,1.47526e-07,3.43498e-06,0.000983571,2.981
-0.204,-0.513,0.386,-0.204,-0.513004,0.386984,1.79714e-07,4.18445e-06,0.000983607,2.992
-0.204,-0.513,0.586,-0.204,-0.513004,0.585016,1.5153e-07,3.5282e-06,0.000984058,2.979
-0.31947,-0.62847,0.47053,-0.319134,-0.628136,0.470867,0.000336336,0.000334159,0.000336984,3.03
-0.204,-0.513,0.586,-0.204509,-0.513514,0.585491,0.000508988,0.000513553,0.000509339,3.006
-0.31947,-0.62847,0.70147,-0.319134,-0.628136,0.701136,0.00033638,0.000334171,0.000334216,3.025
-0.204,-0.513,0.586,-0.204334,-0.513336,0.586336,0.000333825,0.00033632,0.000336415,3.029
-0.31947,-0.39753,0.47053,-0.319136,-0.397867,0.470865,0.000334163,0.000337315,0.000335344,3.042
-0.204,-0.513,0.586,-0.204513,-0.512491,0.585489,0.000513064,0.000509457,0.000511245,3.008
-0.31947,-0.39753,0.70147,-0.318904,-0.398101,0.700902,0.00056599,0.000570671,0.000568054,2.997
-0.204,-0.513,0.586,-0.204337,-0.512666,0.586336,0.000336595,0.000333675,0.000335528,3.025
-0.0885299,-0.62847,0.47053,-0.0888665,-0.628136,0.470866,0.000336593,0.000334298,0.00033636,3.027
-0.204,-0.513,0.586,-0.203666,-0.513337,0.585665,0.00033417,0.00033705,0.000335182,3.046
-0.0885299,-0.62847,0.70147,-0.0888662,-0.628135,0.701135,0.000336245,0.000334618,0.000335102,3.027
-0.204,-0.513,0.586,-0.203434,-0.51357,0.586568,0.000566183,0.000569979,0.000568211,2.977
-0.0885299,-0.39753,0.47053,-0.0890943,-0.398099,0.4711,0.000564326,0.000569257,0.00057005,2.978
-0.204,-0.513,0.586,-0.203663,-0.512666,0.585666,0.000336881,0.000334298,0.000334205,3.025
-0.0885299,-0.39753,0.70147,-0.0888611,-0.397868,0.701136,0.000331135,0.00033847,0.000334053,3.029
-0.204,-0.513,0.586,-0.203538,-0.512542,0.586462,0.000462335,0.000457862,0.00046182,3.018
