desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00537223,-0.513013,0.586,0.00137223,1.30655e-05,4.86852e-08,2.667
-0.204,-0.513,0.586,-0.20247,-0.513014,0.586002,0.0015302,1.42031e-05,1.72188e-06,2.652
-0.404,-0.513,0.586,-0.402295,-0.513015,0.586005,0.00170464,1.48546e-05,5.20504e-06,2.627
-0.204,-0.513,0.586,-0.205687,-0.513015,0.586002,0.00168722,1.53308e-05,2.3159e-06,2.626
-0.204,-0.313,0.586,-0.204002,-0.314234,0.586008,1.75608e-06,0.00123407,7.96979e-06,2.672
-0.204,-0.513,0.586,-0.204001,-0.511764,0.586008,7.71279e-07,0.00123583,7.89525e-06,2.672
-0.204,-0.713,0.586,-0.204,-0.711626,0.586008,4.9321e-07,0.00137373,7.97122e-06,2.663
-0.204,-0.513,0.586,-0.204001,-0.514234,0.586008,6.85525e-07,0.00123377,7.77682e-06,2.672
-0.204,-0.513,0.786,-0.204,-0.513011,0.784307,4.70444e-07,1.10382e-05,0.00169265,2.642
-0.204,-0.513,0.586,-0.204001,-0.513016,0.587693,6.85824e-07,1.59686e-05,0.00169285,2.632
-0.204,-0.513,0.386,-0.204001,-0.513019,0.387691,8.36438e-07,1.94755e-05,0.0016908,2.627
-0.204,-0.513,0.586,-0.204001,-0.513016,0.584304,7.04466e-07,1.64027e-05,0.00169559,2.628
-0.31947,-0.62847,0.47053,-0.318485,-0.627501,0.471519,0.000984659,0.000969193,0.000989246,2.64
-0.204,-0.513,0.586,-0.204967,-0.51399,0.585032,0.000966714,0.000989636,0.000968447,2.626
-0.31947,-0.62847,0.70147,-0.318487,-0.627499,0.700498,0.000983513,0.000971337,0.000971589,2.629
-0.204,-0.513,0.586,-0.204966,-0.513984,0.586985,0.000966419,0.000984075,0.000984735,2.629
-0.31947,-0.39753,0.47053,-0.318685,-0.398333,0.471322,0.0007847,0.000803224,0.000791662,2.666
-0.204,-0.513,0.586,-0.204984,-0.51203,0.585023,0.000984237,0.000970092,0.000977157,2.627
-0.31947,-0.39753,0.70147,-0.318502,-0.39852,0.700492,0.000968513,0.000990276,0.000978042,2.632
-0.204,-0.513,0.586,-0.204985,-0.512031,0.586979,0.000984755,0.000968632,0.00097882,2.627
-0.0885299,-0.62847,0.47053,-0.089515,-0.627498,0.471514,0.000985014,0.000972303,0.00098364,2.636
-0.204,-0.513,0.586,-0.203029,-0.513987,0.585024,0.000970957,0.000986771,0.000976465,2.629
-0.0885299,-0.62847,0.70147,-0.0894154,-0.627595,0.700592,0.000885472,0.000875004,0.000878123,2.654
-0.204,-0.513,0.586,-0.203029,-0.513985,0.586978,0.000971143,0.000984812,0.000978492,2.626
-0.0885299,-0.39753,0.47053,-0.0894899,-0.398513,0.471516,0.000959915,0.000982705,0.000986367,2.634
-0.204,-0.513,0.586,-0.203109,-0.512126,0.585126,0.000890824,0.00087412,0.000873505,2.647
-0.0885299,-0.39753,0.70147,-0.0894861,-0.398523,0.700499,0.000956195,0.000993312,0.000970919,2.629
-0.204,-0.513,0.586,-0.20301,-0.512035,0.586987,0.000989651,0.000965209,0.000986801,2.629
