desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.195108,-0.513003,0.586,0.00110845,3.20342e-06,3.87481e-07,0.483
-0.204,-0.513,0.586,-0.202405,-0.513005,0.586001,0.00159497,4.77264e-06,6.25121e-07,0.425
-0.214,-0.513,0.586,-0.213,-0.513003,0.586,0.00099998,2.85662e-06,4.05504e-07,0.479
-0.204,-0.513,0.586,-0.20516,-0.513004,0.586,0.00116017,3.5367e-06,4.98742e-07,0.467
-0.204,-0.503,0.586,-0.204,-0.50394,0.586003,3.74997e-07,0.000940221,2.50018e-06,0.479
-0.204,-0.513,0.586,-0.204,-0.511565,0.586004,3.52134e-07,0.0014345,3.74976e-06,0.457
-0.204,-0.523,0.586,-0.204,-0.522001,0.586002,2.22901e-07,0.000999284,2.44733e-06,0.49
-0.204,-0.513,0.586,-0.204,-0.514593,0.586004,3.7286e-07,0.00159263,4.08357e-06,0.427
-0.204,-0.513,0.596,-0.204,-0.513003,0.595001,1.22451e-07,3.26738e-06,0.000999243,0.476
-0.204,-0.513,0.586,-0.204,-0.513003,0.586941,1.24606e-07,2.90134e-06,0.000940501,0.493
-0.204,-0.513,0.576,-0.204,-0.513004,0.577233,1.62451e-07,3.7825e-06,0.00123263,0.47
-0.204,-0.513,0.586,-0.204,-0.513005,0.584566,1.96517e-07,4.57567e-06,0.00143431,0.449
-0.209774,-0.518774,0.580226,-0.208942,-0.517949,0.581057,0.000831384,0.000824699,0.000830618,0.449
-0.204,-0.513,0.586,-0.204668,-0.513673,0.585332,0.00066799,0.000673358,0.000668468,0.477
-0.209774,-0.518774,0.591774,-0.2091,-0.518104,0.591104,0.00067332,0.000669283,0.000669213,0.477
-0.204,-0.513,0.586,-0.204916,-0.513922,0.586922,0.000916136,0.000921639,0.000921842,0.427
-0.209774,-0.507226,0.580226,-0.208857,-0.508149,0.581147,0.000916767,0.000922918,0.000920084,0.439
-0.204,-0.513,0.586,-0.204672,-0.512332,0.58533,0.000672255,0.000668132,0.000670135,0.475
-0.209774,-0.507226,0.591774,-0.209105,-0.5079,0.591103,0.000668425,0.000673196,0.000670449,0.471
-0.204,-0.513,0.586,-0.204545,-0.512459,0.586543,0.000544759,0.000541042,0.000543414,0.495
-0.198226,-0.518774,0.580226,-0.198805,-0.518199,0.580804,0.000578353,0.00057458,0.000577021,0.483
-0.204,-0.513,0.586,-0.203458,-0.513545,0.585457,0.00054151,0.000545205,0.000542824,0.477
-0.198226,-0.518774,0.591774,-0.199149,-0.517856,0.590854,0.000922576,0.000917147,0.00091995,0.43
-0.204,-0.513,0.586,-0.203398,-0.513605,0.586603,0.000601563,0.000605199,0.00060347,0.487
-0.198226,-0.507226,0.580226,-0.199142,-0.508148,0.581149,0.00091588,0.000921878,0.000922246,0.437
-0.204,-0.513,0.586,-0.203327,-0.512331,0.585331,0.000673153,0.000669004,0.00066885,0.473
-0.198226,-0.507226,0.591774,-0.198894,-0.5079,0.591105,0.000667942,0.00067351,0.000668686,0.469
-0.204,-0.513,0.586,-0.203455,-0.512459,0.586545,0.000545131,0.000540815,0.000544684,0.49
