desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00439704,-0.513,0.586,0.000397035,2.44514e-07,2.02317e-09,4.076
-0.204,-0.513,0.586,-0.203678,-0.513,0.586,0.00032163,2.19842e-07,2.81193e-08,4.077
-0.404,-0.513,0.586,-0.403603,-0.513,0.586,0.000397338,2.31024e-07,8.22622e-08,4.072
-0.204,-0.513,0.586,-0.204321,-0.513,0.586,0.000321394,2.16684e-07,3.12002e-08,4.078
-0.204,-0.313,0.586,-0.204,-0.313322,0.586,4.39453e-08,0.000321596,1.80567e-07,4.08
-0.204,-0.513,0.586,-0.204,-0.512678,0.586,1.6924e-08,0.000321595,1.78683e-07,4.077
-0.204,-0.713,0.586,-0.204,-0.712678,0.586,1.00121e-08,0.00032175,1.64191e-07,4.077
-0.204,-0.513,0.586,-0.204,-0.513321,0.586,1.60624e-08,0.000321483,1.77334e-07,4.076
-0.204,-0.513,0.786,-0.204,-0.513,0.78574,7.4952e-09,1.78166e-07,0.000260475,4.114
-0.204,-0.513,0.586,-0.204,-0.513,0.586322,9.73718e-09,2.26719e-07,0.000321555,4.08
-0.204,-0.513,0.386,-0.204,-0.513,0.386322,1.31112e-08,3.05279e-07,0.000321657,4.078
-0.204,-0.513,0.586,-0.204,-0.513,0.58574,8.68459e-09,2.02211e-07,0.000260468,4.115
-0.31947,-0.62847,0.47053,-0.319284,-0.628285,0.470716,0.000185767,0.000185552,0.000185833,4.077
-0.204,-0.513,0.586,-0.204185,-0.513186,0.585815,0.000185465,0.000185794,0.000185494,4.078
-0.31947,-0.62847,0.70147,-0.319284,-0.628285,0.701285,0.000185759,0.000185538,0.000185547,4.08
-0.204,-0.513,0.586,-0.204167,-0.513167,0.586167,0.000166927,0.000167163,0.000167173,4.099
-0.31947,-0.39753,0.47053,-0.319284,-0.397716,0.470716,0.000185566,0.000185885,0.000185686,4.076
-0.204,-0.513,0.586,-0.204206,-0.512794,0.585794,0.000206407,0.000206153,0.000206278,4.081
-0.31947,-0.39753,0.70147,-0.319285,-0.397716,0.701284,0.00018554,0.000185847,0.000185677,4.079
-0.204,-0.513,0.586,-0.204167,-0.512833,0.586167,0.000167198,0.000166925,0.0001671,4.106
-0.0885299,-0.62847,0.47053,-0.0887158,-0.628284,0.470716,0.00018582,0.000185604,0.0001858,4.08
-0.204,-0.513,0.586,-0.203814,-0.513186,0.585814,0.000185547,0.000185837,0.00018565,4.079
-0.0885299,-0.62847,0.70147,-0.0887364,-0.628264,0.701264,0.000206405,0.000206199,0.000206262,4.083
-0.204,-0.513,0.586,-0.203814,-0.513186,0.586186,0.000185533,0.000185771,0.000185659,4.077
-0.0885299,-0.39753,0.47053,-0.0886968,-0.397697,0.470697,0.00016685,0.000167187,0.000167242,4.102
-0.204,-0.513,0.586,-0.203814,-0.512814,0.585814,0.000185801,0.000185544,0.000185536,4.077
-0.0885299,-0.39753,0.70147,-0.0887153,-0.397716,0.701284,0.000185336,0.000185922,0.000185573,4.091
-0.204,-0.513,0.586,-0.203849,-0.51285,0.586151,0.000150532,0.000150233,0.000150501,4.114
